Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,
O01780,22-05-2023,C0285,25,Female,North,India,Office Supplies,Notebook,549.61,4.00,0.20,1758.75,370.56,Cash,
O01781,05-02-2024,C0422,29,Male,North,Germany,Furniture,Desk,479.82,5.00,0.17,1991.25,580.82,Credit Card,
O01782,13-06-2023,C1005,25,Male,West,Australia,Clothing,Jeans,774.89,2.00,0.14,1332.81,285.73,Credit Card,
O01783,09-03-2024,C1685,37,Female,South,Germany,Clothing,Jeans,39.90,5.00,0.16,167.58,56.71,Debit Card,
O01784,31-03-2023,C1382,33,Female,East,Australia,Electronics,Laptop,289.45,5.00,0.18,1186.75,242.85,Credit Card,
O01785,25-01-2024,C1227,29,Male,East,Canada,Office Supplies,Pen Set,11.97,3.00,0.30,25.14,5.85,PayPal,
O01786,26-08-2023,C1150,50,Female,South,USA,Furniture,Desk,471.25,5.00,0.03,2285.56,497.95,Credit Card,
O01787,31-01-2024,C1299,42,Female,South,Australia,Electronics,Tablet,884.20,5.00,0.17,3669.43,1060.10,Credit Card,
O01788,16-04-2023,C0778,59,Female,South,Australia,Electronics,Tablet,11.46,4.00,0.23,35.30,4.54,Credit Card,
O01789,09-06-2023,C0845,58,Female,North,Germany,Electronics,Smartphone,40.78,5.00,0.01,201.86,52.51,Credit Card,
O01790,10-04-2024,C0327,43,Male,South,Canada,Office Supplies,Pen Set,654.77,3.00,0.25,1473.23,457.60,PayPal,
O01791,31-01-2023,C1353,19,Female,South,Canada,Clothing,Jeans,645.17,4.00,0.19,2090.35,255.45,Cash,
O01792,03-01-2023,C0867,55,Male,West,USA,Furniture,Cabinet,412.08,2.00,0.00,824.16,89.23,Debit Card,
O01793,18-01-2023,C0492,57,Male,West,USA,Furniture,Cabinet,202.67,3.00,0.08,559.37,86.47,Cash,
O01794,08-07-2023,C1315,34,Female,West,USA,Electronics,Smartphone,20.84,3.00,0.24,47.52,15.81,Debit Card,
O01795,02-11-2023,C0333,60,Female,South,Germany,Electronics,Laptop,939.40,2.00,0.29,1333.95,286.31,Debit Card,
O01796,10-01-2023,C0375,53,Female,West,Germany,Electronics,Smartphone,613.94,4.00,0.00,2455.76,809.35,PayPal,
O01797,06-09-2023,C0769,38,Male,East,USA,Clothing,Jacket,230.08,4.00,0.08,846.69,244.25,Cash,
O01798,12-01-2024,C1596,35,Male,South,Germany,Clothing,Jeans,127.67,5.00,0.14,548.98,123.30,PayPal,
O01799,11-10-2023,C1924,63,Female,West,UK,Furniture,Chair,238.51,1.00,0.11,212.27,64.04,Cash,
O01800,18-10-2023,C1199,22,Male,East,Canada,Clothing,Shoes,968.11,2.00,0.04,1858.77,209.34,PayPal,
O01801,10-07-2023,C1239,51,Female,South,UK,Office Supplies,Pen Set,20.97,4.00,0.12,73.81,25.22,Cash,
O01802,01-07-2023,C0388,40,Female,South,Canada,Furniture,Chair,327.41,5.00,0.22,1276.90,403.87,Cash,
O01803,11-06-2024,C0951,63,Female,West,Canada,Furniture,Sofa,917.20,4.00,0.00,3668.80,478.24,PayPal,
O01804,21-06-2024,C0354,21,Female,South,USA,Clothing,Jeans,607.09,2.00,0.29,862.07,215.41,Debit Card,
O01805,10-05-2023,C0825,18,Male,North,USA,Clothing,Jacket,59.17,4.00,0.28,170.41,23.29,Credit Card,
O01806,09-11-2023,C1518,59,Male,North,India,Electronics,Smartphone,307.51,1.00,0.06,289.06,87.55,Cash,
O01807,26-11-2023,C0312,58,Female,South,USA,Office Supplies,Printer Paper,834.50,4.00,0.09,3037.58,867.44,Debit Card,
O01808,31-10-2023,C1861,18,Female,South,USA,Furniture,Chair,343.47,2.00,0.01,680.07,226.55,Cash,
O01809,14-03-2024,C1247,24,Female,West,UK,Electronics,Tablet,408.28,2.00,0.26,604.25,73.29,PayPal,
O01810,09-09-2023,C1287,18,Female,West,Germany,Electronics,Headphones,576.15,4.00,0.05,2189.37,637.37,PayPal,
O01811,07-01-2023,C0635,33,Female,West,India,Electronics,Smartphone,324.81,1.00,0.20,259.85,57.31,PayPal,
O01812,19-02-2024,C0199,18,Male,West,Germany,Office Supplies,Pen Set,645.94,1.00,0.15,549.05,188.14,Credit Card,
O01813,20-08-2023,C0859,23,Male,North,UK,Clothing,T-Shirt,594.88,5.00,0.15,2528.24,385.54,Credit Card,
O01814,14-07-2023,C0611,64,Male,East,India,Clothing,Shoes,293.75,5.00,0.00,1468.75,246.36,Cash,
O01815,27-01-2023,C0910,65,Female,South,UK,Clothing,T-Shirt,923.77,1.00,0.21,729.78,158.81,PayPal,
O01816,20-03-2023,C1593,56,Male,West,Australia,Electronics,Tablet,98.93,2.00,0.29,140.48,19.89,PayPal,
O01817,22-03-2023,C0549,40,Female,South,India,Electronics,Laptop,562.76,3.00,0.15,1435.04,267.03,Credit Card,
O01818,08-04-2023,C0658,46,Female,East,Australia,Office Supplies,Printer Paper,256.39,1.00,0.28,184.60,20.62,Cash,
O01819,29-04-2024,C0006,21,Female,North,Canada,Furniture,Desk,719.66,3.00,0.27,1576.06,203.80,PayPal,
O01820,19-01-2023,C1559,33,Male,South,USA,Electronics,Smartphone,592.68,4.00,0.23,1825.45,532.66,Credit Card,
O01821,02-09-2023,C1053,41,Female,East,Australia,Electronics,Headphones,538.84,1.00,0.05,511.90,92.36,PayPal,
O01822,03-04-2023,C1989,42,Female,West,Australia,Furniture,Chair,725.15,3.00,0.22,1696.85,225.75,Credit Card,
O01823,14-07-2023,C1239,47,Female,East,USA,Electronics,Headphones,492.51,5.00,0.22,1920.79,482.66,Cash,
O01824,13-02-2023,C1222,28,Male,North,Canada,Electronics,Tablet,867.00,1.00,0.03,840.99,227.22,Debit Card,
O01825,04-02-2024,C0776,24,Male,East,Canada,Clothing,Jacket,565.27,3.00,0.05,1611.02,321.94,Debit Card,
O01826,03-05-2023,C0229,56,Female,North,India,Office Supplies,Pen Set,155.27,3.00,0.07,433.20,141.33,Credit Card,
O01827,02-05-2024,C0978,35,Female,East,India,Office Supplies,Notebook,864.91,2.00,0.28,1245.47,403.35,Credit Card,
O01828,30-03-2024,C1538,22,Female,West,Australia,Electronics,Tablet,731.90,5.00,0.08,3366.74,1074.33,Cash,
O01829,01-02-2024,C0836,26,Female,South,UK,Clothing,Shoes,923.62,3.00,0.07,2576.90,266.46,Cash,
O01830,17-03-2023,C1516,52,Female,North,UK,Clothing,Shoes,814.82,4.00,0.00,3259.28,1064.85,Cash,
O01831,19-02-2023,C0678,21,Female,South,USA,Office Supplies,Stapler,246.32,1.00,0.11,219.22,29.01,Credit Card,
O01832,15-03-2024,C0545,18,Male,North,UK,Electronics,Laptop,988.55,1.00,0.24,751.30,119.69,Credit Card,
O01833,27-05-2023,C0748,26,Male,East,India,Furniture,Chair,769.72,4.00,0.23,2370.74,573.97,PayPal,
O01834,25-08-2023,C1757,25,Male,West,USA,Electronics,Headphones,52.57,4.00,0.10,189.25,57.47,Cash,
O01835,30-10-2023,C1355,38,Female,East,Australia,Furniture,Desk,325.83,5.00,0.29,1156.70,197.08,PayPal,
O01836,04-12-2023,C0462,50,Male,North,Canada,Electronics,Laptop,721.18,5.00,0.12,3173.19,816.50,Debit Card,
O01837,18-10-2023,C1816,36,Female,West,Germany,Furniture,Chair,601.15,3.00,0.04,1731.31,386.65,Cash,
O01838,23-02-2023,C0645,62,Female,West,USA,Furniture,Cabinet,111.52,4.00,0.25,334.56,59.35,Cash,
O01839,01-02-2023,C0917,18,Female,West,Australia,Furniture,Cabinet,902.78,4.00,0.00,3611.12,538.73,Credit Card,
O01840,10-01-2024,C1033,41,Male,North,India,Furniture,Desk,77.17,2.00,0.20,123.47,31.94,Credit Card,
O01841,09-03-2024,C1018,24,Female,West,USA,Clothing,Shoes,576.36,3.00,0.04,1659.92,272.09,Credit Card,
O01842,03-08-2023,C0503,55,Female,East,Germany,Clothing,T-Shirt,712.56,3.00,0.22,1667.39,319.04,Credit Card,
O01843,24-11-2023,C1423,47,Male,East,Australia,Office Supplies,Notebook,576.94,1.00,0.23,444.24,147.98,Cash,
O01844,21-03-2024,C1976,65,Female,West,Canada,Furniture,Cabinet,336.80,1.00,0.17,279.54,41.57,PayPal,
O01845,21-05-2024,C0541,58,Female,West,Canada,Electronics,Tablet,689.80,1.00,0.23,531.15,181.99,Cash,
O01846,30-04-2024,C1642,64,Male,East,UK,Electronics,Laptop,568.03,2.00,0.01,1124.70,213.66,Cash,
O01847,05-09-2023,C0445,30,Male,West,UK,Furniture,Chair,569.87,4.00,0.09,2074.33,228.13,Debit Card,
O01848,26-11-2023,C0492,28,Female,West,Germany,Furniture,Sofa,173.68,4.00,0.28,500.20,127.79,Debit Card,
O01849,18-08-2023,C1477,52,Female,South,USA,Furniture,Chair,689.15,1.00,0.17,571.99,93.14,Credit Card,
O01850,08-03-2023,C0867,57,Male,South,UK,Clothing,Jacket,146.92,3.00,0.15,374.65,44.08,Debit Card,
O01851,10-01-2023,C1638,61,Female,East,India,Electronics,Tablet,844.31,3.00,0.04,2431.61,479.64,Cash,
O01852,28-11-2023,C0894,54,Male,South,Canada,Furniture,Desk,39.16,4.00,0.24,119.05,41.21,Debit Card,
O01853,08-06-2023,C0378,45,Male,South,Germany,Office Supplies,Stapler,472.19,2.00,0.28,679.95,138.40,Credit Card,
O01854,12-02-2024,C0823,37,Female,North,Germany,Electronics,Smartphone,562.93,1.00,0.07,523.52,156.74,PayPal,
O01855,17-11-2023,C0348,57,Female,South,Australia,Clothing,T-Shirt,730.65,1.00,0.19,591.83,176.23,PayPal,
O01856,24-02-2023,C0271,49,Female,North,Australia,Office Supplies,Stapler,783.69,3.00,0.15,1998.41,413.68,Cash,
O01857,22-05-2023,C0761,54,Male,West,UK,Electronics,Laptop,252.66,4.00,0.06,950.00,215.73,PayPal,
O01858,18-02-2024,C1809,34,Female,North,India,Office Supplies,Printer Paper,321.91,4.00,0.19,1042.99,158.76,Debit Card,
O01859,11-05-2024,C1534,54,Female,North,India,Office Supplies,Notebook,593.38,5.00,0.27,2165.84,657.26,Credit Card,
O01860,16-10-2023,C1224,62,Male,South,Germany,Office Supplies,Printer Paper,224.31,2.00,0.22,349.92,120.32,PayPal,
O01861,26-01-2024,C0208,26,Male,South,Australia,Electronics,Laptop,336.25,3.00,0.17,837.26,154.77,PayPal,
O01862,17-01-2023,C0009,62,Male,South,Australia,Office Supplies,Stapler,743.90,2.00,0.04,1428.29,211.78,PayPal,
O01863,24-05-2024,C0615,29,Male,East,Germany,Office Supplies,Stapler,73.57,5.00,0.23,283.24,65.60,Debit Card,
O01864,29-07-2023,C0923,51,Female,North,India,Clothing,T-Shirt,394.05,1.00,0.12,346.76,41.35,Debit Card,
O01865,19-09-2023,C1179,59,Female,West,India,Office Supplies,Printer Paper,397.50,3.00,0.15,1013.62,275.37,PayPal,
O01866,01-02-2024,C0395,61,Male,North,Canada,Office Supplies,Pen Set,209.32,1.00,0.02,205.13,48.36,Debit Card,
O01867,03-03-2024,C0172,42,Female,South,USA,Electronics,Headphones,329.43,3.00,0.22,770.87,208.98,Cash,
O01868,12-10-2023,C0677,49,Female,East,India,Clothing,Shoes,358.54,2.00,0.08,659.71,137.05,Credit Card,
O01869,08-01-2023,C0108,42,Female,East,Canada,Office Supplies,Pen Set,298.26,1.00,0.11,265.45,54.07,PayPal,
O01870,19-09-2023,C0666,24,Male,South,India,Clothing,Jacket,78.02,5.00,0.18,319.88,69.76,PayPal,
O01871,06-01-2023,C0295,30,Male,West,Canada,Office Supplies,Notebook,517.43,2.00,0.25,776.14,236.84,Credit Card,
O01872,07-03-2023,C0927,19,Male,West,UK,Electronics,Tablet,811.79,3.00,0.05,2313.60,354.07,Cash,
O01873,04-03-2023,C0356,20,Female,North,Canada,Furniture,Desk,983.29,3.00,0.22,2300.90,352.38,Credit Card,
O01874,19-03-2024,C1307,22,Female,West,Canada,Office Supplies,Pen Set,842.29,3.00,0.30,1768.81,422.41,Credit Card,
O01875,03-08-2023,C0743,42,Female,North,India,Clothing,T-Shirt,469.40,3.00,0.23,1084.31,210.80,Cash,
O01876,03-11-2023,C1044,18,Female,West,Australia,Furniture,Sofa,680.06,3.00,0.18,1672.95,429.92,Credit Card,
O01877,24-05-2023,C1348,45,Male,South,Australia,Clothing,Jacket,155.67,1.00,0.24,118.31,40.50,PayPal,
O01878,24-05-2023,C0681,51,Female,North,Germany,Furniture,Sofa,162.03,2.00,0.03,314.34,89.91,Cash,
O01879,27-04-2024,C0586,52,Female,West,India,Clothing,T-Shirt,659.74,1.00,0.15,560.78,115.71,PayPal,
O01880,19-06-2024,C1478,28,Male,North,Canada,Furniture,Sofa,788.84,5.00,0.26,2918.71,799.97,PayPal,
O01881,19-04-2023,C1169,44,Male,South,Australia,Furniture,Chair,971.36,4.00,0.01,3846.59,1002.83,Cash,
O01882,14-10-2023,C0340,47,Female,West,India,Furniture,Desk,850.81,4.00,0.06,3199.05,321.89,Cash,
O01883,06-07-2023,C1728,55,Male,North,India,Electronics,Laptop,474.05,5.00,0.04,2275.44,670.65,Cash,
O01884,06-01-2024,C1683,39,Female,West,Canada,Electronics,Headphones,928.57,2.00,0.04,1782.85,501.40,Debit Card,
O01885,30-04-2024,C0244,46,Male,South,UK,Furniture,Cabinet,682.52,5.00,0.02,3344.35,926.74,Cash,
O01886,20-11-2023,C1688,35,Female,North,Australia,Clothing,Shoes,984.59,5.00,0.10,4430.65,730.49,Cash,
O01887,06-03-2024,C1017,38,Female,South,Canada,Electronics,Laptop,844.56,2.00,0.14,1452.64,169.34,Credit Card,
O01888,25-11-2023,C1012,56,Male,East,India,Office Supplies,Pen Set,410.94,5.00,0.06,1931.42,320.41,Cash,
O01889,25-02-2024,C0421,51,Male,South,USA,Office Supplies,Stapler,88.48,2.00,0.18,145.11,39.23,Debit Card,
O01890,28-04-2023,C1917,58,Male,East,Australia,Electronics,Laptop,163.14,5.00,0.19,660.72,155.27,Cash,
O01891,11-04-2023,C1047,26,Male,West,USA,Office Supplies,Stapler,718.12,5.00,0.01,3554.69,460.71,Cash,
O01892,16-05-2023,C0450,48,Male,South,Germany,Furniture,Chair,282.15,5.00,0.20,1128.60,352.56,PayPal,
O01893,10-04-2024,C1887,20,Male,East,USA,Office Supplies,Stapler,334.62,5.00,0.18,1371.94,432.93,Debit Card,
O01894,15-07-2023,C0693,40,Female,North,Germany,Office Supplies,Pen Set,742.34,2.00,0.25,1113.51,294.58,Debit Card,
O01895,13-04-2023,C0662,39,Female,North,Australia,Clothing,Shoes,679.36,1.00,0.11,604.63,157.76,Cash,
O01896,16-08-2023,C1058,35,Female,East,USA,Clothing,Jacket,982.04,5.00,0.06,4615.59,1582.98,PayPal,
O01897,07-03-2023,C0632,48,Male,North,UK,Furniture,Sofa,852.32,2.00,0.12,1500.08,521.46,Credit Card,
O01898,29-11-2023,C1286,43,Male,North,Canada,Office Supplies,Stapler,621.73,5.00,0.02,3046.48,976.76,Debit Card,
O01899,06-11-2023,C1648,58,Female,East,Germany,Clothing,Jacket,417.89,4.00,0.17,1387.39,240.52,Debit Card,
O01900,09-03-2024,C1487,45,Female,North,USA,Office Supplies,Pen Set,938.26,5.00,0.10,4222.17,652.99,Cash,
O01901,02-06-2024,C1356,31,Male,East,Canada,Office Supplies,Printer Paper,458.48,2.00,0.18,751.91,207.40,Debit Card,
O01902,25-03-2024,C0479,24,Female,South,Australia,Electronics,Smartphone,569.29,1.00,0.10,512.36,98.41,PayPal,
O01903,17-06-2023,C1683,32,Male,South,India,Electronics,Headphones,855.99,3.00,0.02,2516.61,469.95,PayPal,
O01904,11-09-2023,C1195,45,Female,North,Germany,Furniture,Sofa,298.72,4.00,0.25,896.16,248.46,Cash,
O01905,30-06-2023,C1490,25,Female,East,Canada,Clothing,T-Shirt,922.36,4.00,0.08,3394.28,1130.20,Credit Card,
O01906,10-03-2024,C0131,46,Male,East,USA,Furniture,Chair,86.15,1.00,0.12,75.81,18.04,PayPal,
O01907,12-04-2023,C0467,37,Female,West,Germany,Electronics,Tablet,819.13,2.00,0.21,1294.23,391.78,PayPal,
O01908,27-01-2023,C1508,26,Male,West,India,Furniture,Chair,772.94,1.00,0.24,587.43,121.12,PayPal,
O01909,31-01-2023,C1178,64,Female,South,USA,Furniture,Cabinet,383.34,4.00,0.04,1472.03,421.83,Cash,
O01910,28-02-2024,C0892,22,Male,South,India,Office Supplies,Pen Set,285.11,1.00,0.04,273.71,85.47,Debit Card,
O01911,17-05-2023,C1393,62,Male,East,Canada,Electronics,Laptop,900.65,2.00,0.22,1405.01,481.90,Debit Card,
O01912,07-03-2024,C1000,40,Male,North,Germany,Office Supplies,Notebook,334.12,3.00,0.08,922.17,185.27,PayPal,
O01913,28-10-2023,C0056,57,Male,South,UK,Clothing,T-Shirt,463.34,4.00,0.27,1352.95,282.19,PayPal,
O01914,24-05-2023,C1779,42,Male,North,Canada,Office Supplies,Pen Set,494.72,2.00,0.11,880.60,102.70,PayPal,
O01915,26-01-2024,C1831,57,Female,East,Canada,Furniture,Chair,491.11,4.00,0.11,1748.35,559.82,Credit Card,
O01916,02-11-2023,C1245,20,Male,South,Canada,Clothing,T-Shirt,973.07,3.00,0.10,2627.29,741.29,Debit Card,
O01917,05-10-2023,C1597,36,Female,West,Germany,Furniture,Chair,538.11,5.00,0.07,2502.21,250.72,Cash,
O01918,04-09-2023,C1960,32,Male,East,India,Clothing,Shoes,733.90,1.00,0.11,653.17,144.06,Debit Card,
O01919,02-06-2023,C0733,23,Male,East,Australia,Office Supplies,Stapler,593.75,3.00,0.06,1674.38,223.54,Credit Card,
O01920,24-10-2023,C0029,55,Female,East,UK,Office Supplies,Stapler,654.13,4.00,0.03,2538.02,377.10,PayPal,
O01921,29-05-2024,C0106,21,Male,West,UK,Electronics,Tablet,214.07,1.00,0.10,192.66,64.46,PayPal,
O01922,23-08-2023,C0888,48,Female,South,Australia,Electronics,Laptop,491.03,5.00,0.02,2406.05,514.96,Credit Card,
O01923,20-02-2024,C1293,51,Female,West,India,Furniture,Sofa,763.38,1.00,0.12,671.77,159.20,Credit Card,
O01924,27-05-2023,C1769,45,Male,South,Australia,Electronics,Tablet,942.65,2.00,0.21,1489.39,221.98,Cash,
O01925,04-02-2023,C0109,29,Male,North,UK,Office Supplies,Printer Paper,977.04,3.00,0.27,2139.72,224.06,PayPal,
O01926,22-05-2023,C0345,36,Male,North,India,Furniture,Desk,409.68,4.00,0.01,1622.33,290.01,PayPal,
O01927,24-11-2023,C1513,55,Male,North,USA,Office Supplies,Stapler,893.91,2.00,0.25,1340.87,308.17,Debit Card,
O01928,19-05-2023,C1747,26,Female,North,USA,Clothing,Jeans,870.37,5.00,0.04,4177.78,1112.17,Credit Card,
O01929,17-01-2024,C0774,26,Male,North,Australia,Electronics,Laptop,122.73,2.00,0.08,225.82,39.90,Debit Card,
O01930,14-04-2023,C0395,32,Male,East,UK,Office Supplies,Notebook,798.64,2.00,0.07,1485.47,370.52,PayPal,
O01931,26-02-2024,C1392,36,Female,South,UK,Clothing,Jeans,505.59,3.00,0.23,1167.91,203.79,Cash,
O01932,14-03-2024,C1625,18,Male,East,Canada,Office Supplies,Stapler,201.39,2.00,0.22,314.17,88.73,PayPal,
O01933,11-09-2023,C0896,47,Female,South,India,Clothing,Jeans,625.61,2.00,0.11,1113.59,343.78,Credit Card,
O01934,09-12-2023,C1410,29,Female,West,India,Clothing,T-Shirt,274.84,4.00,0.29,780.55,150.20,Debit Card,
O01935,07-06-2024,C0125,57,Female,West,India,Electronics,Tablet,478.01,3.00,0.07,1333.65,268.17,PayPal,
O01936,13-06-2023,C0591,46,Female,West,Germany,Clothing,Jeans,344.68,5.00,0.17,1430.42,389.57,Cash,
O01937,11-05-2023,C1561,58,Female,South,UK,Clothing,Jeans,878.66,4.00,0.15,2987.44,741.18,PayPal,
O01938,16-04-2023,C0694,48,Male,South,Australia,Office Supplies,Stapler,951.39,5.00,0.28,3425.00,619.91,Debit Card,
O01939,21-10-2023,C0842,53,Female,West,UK,Electronics,Headphones,786.94,4.00,0.22,2455.25,335.83,Cash,
O01940,31-08-2023,C1262,56,Male,West,USA,Clothing,Jeans,677.07,5.00,0.02,3317.64,658.26,Debit Card,
O01941,17-04-2024,C0182,19,Male,North,Germany,Furniture,Cabinet,139.49,1.00,0.14,119.96,16.98,Credit Card,
O01942,08-04-2023,C0561,52,Female,West,Canada,Electronics,Smartphone,392.73,3.00,0.17,977.90,126.60,Credit Card,
O01943,20-10-2023,C0816,30,Female,West,Germany,Furniture,Sofa,646.02,2.00,0.22,1007.79,350.58,Debit Card,
O01944,02-02-2024,C1726,62,Female,East,Germany,Furniture,Chair,601.87,4.00,0.04,2311.18,768.90,PayPal,
O01945,12-01-2023,C0441,43,Female,North,Australia,Electronics,Smartphone,645.61,4.00,0.22,2014.30,487.04,Credit Card,
O01946,24-02-2024,C0925,61,Male,West,Australia,Furniture,Chair,335.35,5.00,0.03,1626.45,205.29,Cash,
O01947,21-04-2023,C0348,40,Male,North,Germany,Furniture,Sofa,734.07,1.00,0.23,565.23,68.01,Debit Card,
O01948,26-08-2023,C0558,35,Male,West,Australia,Office Supplies,Stapler,660.22,2.00,0.29,937.51,157.88,Credit Card,
O01949,16-10-2023,C0094,54,Female,North,Australia,Electronics,Laptop,866.33,4.00,0.18,2841.56,310.94,PayPal,
O01950,04-04-2023,C0213,43,Male,East,Canada,Electronics,Laptop,57.09,3.00,0.20,137.02,45.31,Credit Card,
O01951,04-06-2023,C1085,53,Female,West,USA,Office Supplies,Notebook,750.51,1.00,0.26,555.38,139.15,Debit Card,
O01952,26-10-2023,C0296,25,Male,East,Canada,Clothing,Jacket,557.98,2.00,0.30,781.17,119.04,Debit Card,
O01953,18-03-2023,C0872,21,Female,North,Germany,Electronics,Smartphone,921.57,4.00,0.02,3612.55,653.80,Cash,
O01954,12-04-2023,C1752,62,Male,West,USA,Furniture,Chair,784.86,1.00,0.17,651.43,115.54,Credit Card,
O01955,19-05-2023,C0622,47,Male,South,Canada,Electronics,Tablet,101.10,2.00,0.25,151.65,32.58,PayPal,
O01956,21-11-2023,C0280,49,Male,South,Germany,Office Supplies,Printer Paper,495.95,3.00,0.26,1101.01,161.72,Credit Card,
O01957,02-09-2023,C1135,23,Male,West,India,Electronics,Headphones,130.89,5.00,0.30,458.11,65.20,Debit Card,
O01958,02-05-2023,C0714,36,Male,North,Australia,Furniture,Desk,920.88,2.00,0.10,1657.58,336.06,Cash,
O01959,09-07-2023,C0796,22,Female,East,India,Clothing,Jeans,998.36,2.00,0.23,1537.47,344.72,PayPal,
O01960,18-03-2023,C0005,26,Female,East,Germany,Electronics,Headphones,587.91,5.00,0.21,2322.24,392.41,PayPal,
O01961,12-03-2024,C0800,56,Female,South,USA,Electronics,Tablet,114.91,3.00,0.13,299.92,56.08,Cash,
O01962,02-08-2023,C0749,41,Female,South,UK,Office Supplies,Notebook,461.13,4.00,0.12,1623.18,470.89,PayPal,
O01963,19-02-2024,C0752,19,Female,West,USA,Office Supplies,Notebook,666.70,1.00,0.09,606.70,212.18,PayPal,
O01964,24-04-2023,C1718,32,Male,West,Canada,Office Supplies,Pen Set,268.07,5.00,0.13,1166.10,352.17,Credit Card,
O01965,04-01-2023,C1984,58,Female,West,Canada,Electronics,Tablet,988.39,1.00,0.15,840.13,196.65,Credit Card,
O01966,28-04-2024,C0835,28,Male,North,USA,Clothing,Jeans,148.61,2.00,0.17,246.69,35.83,Debit Card,
O01967,18-10-2023,C0027,52,Female,West,India,Furniture,Chair,364.34,5.00,0.18,1493.79,260.35,Credit Card,
O01968,07-10-2023,C0189,20,Female,West,Canada,Electronics,Smartphone,379.30,1.00,0.21,299.65,100.08,PayPal,
O01969,31-01-2023,C1692,38,Male,East,Germany,Furniture,Chair,768.48,5.00,0.18,3150.77,1042.54,Credit Card,
O01970,23-03-2024,C0593,25,Female,West,Canada,Electronics,Headphones,528.95,1.00,0.04,507.79,119.39,Credit Card,
O01971,25-01-2023,C1833,37,Male,East,Australia,Clothing,Jeans,308.27,5.00,0.10,1387.21,401.96,Credit Card,
O01972,26-09-2023,C0590,48,Female,West,India,Furniture,Desk,183.53,5.00,0.20,734.12,243.42,Debit Card,
O01973,24-01-2023,C0790,32,Female,West,Canada,Electronics,Smartphone,470.01,5.00,0.23,1809.54,482.98,Credit Card,
O01974,16-08-2023,C1688,60,Female,East,UK,Office Supplies,Notebook,325.75,3.00,0.17,811.12,275.34,Cash,
O01975,17-01-2024,C1214,54,Female,North,Canada,Clothing,Jeans,580.15,1.00,0.25,435.11,109.08,Cash,
O01976,20-02-2023,C1413,37,Female,South,Canada,Office Supplies,Notebook,383.49,1.00,0.12,337.47,69.21,Debit Card,
O01977,28-08-2023,C0927,35,Female,West,USA,Electronics,Headphones,325.16,4.00,0.12,1144.56,379.55,Cash,
O01978,12-03-2023,C0613,55,Male,South,India,Furniture,Desk,516.91,2.00,0.14,889.09,177.48,Debit Card,
O01979,12-02-2024,C0606,35,Female,West,Germany,Furniture,Sofa,804.68,1.00,0.16,675.93,181.71,Debit Card,
O01980,25-05-2023,C1846,34,Male,South,India,Electronics,Laptop,281.17,4.00,0.21,888.50,157.22,PayPal,
O01981,17-12-2023,C0506,43,Male,East,Canada,Clothing,Jacket,463.95,5.00,0.28,1670.22,327.44,Cash,
O01982,23-01-2024,C0031,28,Female,South,India,Office Supplies,Notebook,246.77,2.00,0.07,458.99,62.47,PayPal,
O01983,26-10-2023,C0735,29,Male,North,India,Furniture,Cabinet,234.10,3.00,0.01,695.28,213.48,Cash,
O01984,06-02-2024,C0377,62,Male,West,UK,Electronics,Headphones,302.54,2.00,0.18,496.17,152.48,Credit Card,
O01985,06-11-2023,C0179,44,Female,South,USA,Clothing,Jeans,594.44,4.00,0.11,2116.21,322.68,Credit Card,
O01986,10-02-2024,C0454,26,Female,North,UK,Electronics,Smartphone,590.51,5.00,0.01,2923.02,680.80,PayPal,
